,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
36,36,2220,2220,2220,All Education Categories,Accommodation,292757811,28401,2005,Male,New Jersey,10308.01
37,37,2221,2221,2221,Less Than High School,Accommodation,45319763,5508,2005,Male,New Jersey,8227.99
38,38,2222,2222,2222,High School Graduate,Accommodation,76558292,7647,2005,Male,New Jersey,10011.55
39,39,2223,2223,2223,Some College,Accommodation,88615793,7666,2005,Male,New Jersey,11559.59
40,40,2224,2224,2224,Advanced Degree,Accommodation,68045363,4595,2005,Male,New Jersey,14808.57
41,41,2225,2225,2225,Unavailable,Accommodation,14218600,2985,2005,Male,New Jersey,4763.35
42,42,2226,2226,2226,All Education Categories,Accommodation,219591293,28642,2005,Female,New Jersey,7666.76
43,43,2227,2227,2227,Less Than High School,Accommodation,32493544,5221,2005,Female,New Jersey,6223.62
44,44,2228,2228,2228,High School Graduate,Accommodation,52090535,7260,2005,Female,New Jersey,7175.0
45,45,2229,2229,2229,Some College,Accommodation,66461487,7836,2005,Female,New Jersey,8481.56
46,46,2230,2230,2230,Advanced Degree,Accommodation,53420026,4816,2005,Female,New Jersey,11092.2
47,47,2231,2231,2231,Unavailable,Accommodation,15125702,3508,2005,Female,New Jersey,4311.77
48,48,3312,3312,3312,All Education Categories,Educational Services,1589614267,113381,2006,Male,New Jersey,14020.11
49,49,3313,3313,3313,Less Than High School,Educational Services,48402382,5363,2006,Male,New Jersey,9025.24
50,50,3314,3314,3314,High School Graduate,Educational Services,177291240,16183,2006,Male,New Jersey,10955.4
51,51,3315,3315,3315,Some College,Educational Services,341023120,26357,2006,Male,New Jersey,12938.62
52,52,3316,3316,3316,Advanced Degree,Educational Services,987609349,58215,2006,Male,New Jersey,16964.86
53,53,3317,3317,3317,Unavailable,Educational Services,35288176,7264,2006,Male,New Jersey,4857.95
54,54,3318,3318,3318,All Education Categories,Educational Services,3030695641,258925,2006,Female,New Jersey,11704.92
55,55,3319,3319,3319,Less Than High School,Educational Services,58332082,9431,2006,Female,New Jersey,6185.14
56,56,3320,3320,3320,High School Graduate,Educational Services,323705135,40806,2006,Female,New Jersey,7932.78
57,57,3321,3321,3321,Some College,Educational Services,669610830,65137,2006,Female,New Jersey,10280.04
58,58,3322,3322,3322,Advanced Degree,Educational Services,1884771029,127609,2006,Female,New Jersey,14769.89
59,59,3323,3323,3323,Unavailable,Educational Services,94276565,15943,2006,Female,New Jersey,5913.35
60,60,3408,3408,3408,All Education Categories,Accommodation,310825835,31602,2006,Male,New Jersey,9835.64
61,61,3409,3409,3409,Less Than High School,Accommodation,47532112,6174,2006,Male,New Jersey,7698.75
62,62,3410,3410,3410,High School Graduate,Accommodation,80881093,8643,2006,Male,New Jersey,9357.99
63,63,3411,3411,3411,Some College,Accommodation,93771320,8649,2006,Male,New Jersey,10841.87
64,64,3412,3412,3412,Advanced Degree,Accommodation,73602853,5070,2006,Male,New Jersey,14517.33
65,65,3413,3413,3413,Unavailable,Accommodation,15038457,3066,2006,Male,New Jersey,4904.91
66,66,3414,3414,3414,All Education Categories,Accommodation,237077621,30918,2006,Female,New Jersey,7667.95
67,67,3415,3415,3415,Less Than High School,Accommodation,34716534,5640,2006,Female,New Jersey,6155.41
68,68,3416,3416,3416,High School Graduate,Accommodation,55870761,7892,2006,Female,New Jersey,7079.42
69,69,3417,3417,3417,Some College,Accommodation,71476237,8609,2006,Female,New Jersey,8302.5
70,70,3418,3418,3418,Advanced Degree,Accommodation,58470992,5289,2006,Female,New Jersey,11055.21
71,71,3419,3419,3419,Unavailable,Accommodation,16543097,3488,2006,Female,New Jersey,4742.86
72,72,4512,4512,4512,All Education Categories,Educational Services,1734325819,115002,2007,Male,New Jersey,15080.83
73,73,4513,4513,4513,Less Than High School,Educational Services,56556542,5696,2007,Male,New Jersey,9929.17
74,74,4514,4514,4514,High School Graduate,Educational Services,197874410,16670,2007,Male,New Jersey,11870.09
75,75,4515,4515,4515,Some College,Educational Services,376974941,27033,2007,Male,New Jersey,13944.99
76,76,4516,4516,4516,Advanced Degree,Educational Services,1067360557,58538,2007,Male,New Jersey,18233.64
77,77,4517,4517,4517,Unavailable,Educational Services,35559370,7065,2007,Male,New Jersey,5033.17
78,78,4518,4518,4518,All Education Categories,Educational Services,3227616133,262725,2007,Female,New Jersey,12285.15
79,79,4519,4519,4519,Less Than High School,Educational Services,67072591,9899,2007,Female,New Jersey,6775.69
80,80,4520,4520,4520,High School Graduate,Educational Services,350244755,41184,2007,Female,New Jersey,8504.39
81,81,4521,4521,4521,Some College,Educational Services,725622634,66616,2007,Female,New Jersey,10892.62
82,82,4522,4522,4522,Advanced Degree,Educational Services,1990142310,129163,2007,Female,New Jersey,15407.99
83,83,4523,4523,4523,Unavailable,Educational Services,94533843,15863,2007,Female,New Jersey,5959.39
84,84,4608,4608,4608,All Education Categories,Accommodation,300116681,30853,2007,Male,New Jersey,9727.31
85,85,4609,4609,4609,Less Than High School,Accommodation,46349396,6061,2007,Male,New Jersey,7647.15
86,86,4610,4610,4610,High School Graduate,Accommodation,77419460,8330,2007,Male,New Jersey,9294.05
87,87,4611,4611,4611,Some College,Accommodation,90121829,8346,2007,Male,New Jersey,10798.21
88,88,4612,4612,4612,Advanced Degree,Accommodation,71344031,4986,2007,Male,New Jersey,14308.87
89,89,4613,4613,4613,Unavailable,Accommodation,14881965,3129,2007,Male,New Jersey,4756.14
90,90,4614,4614,4614,All Education Categories,Accommodation,234959350,30855,2007,Female,New Jersey,7614.95
91,91,4615,4615,4615,Less Than High School,Accommodation,35369133,5797,2007,Female,New Jersey,6101.28
92,92,4616,4616,4616,High School Graduate,Accommodation,53243365,7735,2007,Female,New Jersey,6883.43
93,93,4617,4617,4617,Some College,Accommodation,71241074,8432,2007,Female,New Jersey,8448.89
94,94,4618,4618,4618,Advanced Degree,Accommodation,59226266,5262,2007,Female,New Jersey,11255.47
95,95,4619,4619,4619,Unavailable,Accommodation,15879512,3628,2007,Female,New Jersey,4376.93
96,96,5712,5712,5712,All Education Categories,Educational Services,1739586033,106721,2008,Male,New Jersey,16300.32
97,97,5713,5713,5713,Less Than High School,Educational Services,59541680,5601,2008,Male,New Jersey,10630.54
98,98,5714,5714,5714,High School Graduate,Educational Services,204052884,16090,2008,Male,New Jersey,12681.97
99,99,5715,5715,5715,Some College,Educational Services,382602668,25603,2008,Male,New Jersey,14943.67
100,100,5716,5716,5716,Advanced Degree,Educational Services,1058853123,53062,2008,Male,New Jersey,19955.02
101,101,5717,5717,5717,Unavailable,Educational Services,34535677,6365,2008,Male,New Jersey,5425.87
102,102,5718,5718,5718,All Education Categories,Educational Services,3359795854,251202,2008,Female,New Jersey,13374.88
103,103,5719,5719,5719,Less Than High School,Educational Services,75474146,9951,2008,Female,New Jersey,7584.58
104,104,5720,5720,5720,High School Graduate,Educational Services,375086510,40150,2008,Female,New Jersey,9342.13
105,105,5721,5721,5721,Some College,Educational Services,769712475,64668,2008,Female,New Jersey,11902.52
106,106,5722,5722,5722,Advanced Degree,Educational Services,2048101439,121706,2008,Female,New Jersey,16828.27
107,107,5723,5723,5723,Unavailable,Educational Services,91421284,14727,2008,Female,New Jersey,6207.73
108,108,5808,5808,5808,All Education Categories,Accommodation,374171701,29664,2008,Male,New Jersey,12613.66
109,109,5809,5809,5809,Less Than High School,Accommodation,54442749,5835,2008,Male,New Jersey,9330.38
110,110,5810,5810,5810,High School Graduate,Accommodation,90583590,7973,2008,Male,New Jersey,11361.29
111,111,5811,5811,5811,Some College,Accommodation,113860169,8073,2008,Male,New Jersey,14103.82
112,112,5812,5812,5812,Advanced Degree,Accommodation,98820453,4843,2008,Male,New Jersey,20404.8
113,113,5813,5813,5813,Unavailable,Accommodation,16464739,2941,2008,Male,New Jersey,5598.35
114,114,5814,5814,5814,All Education Categories,Accommodation,262920636,29614,2008,Female,New Jersey,8878.25
115,115,5815,5815,5815,Less Than High School,Accommodation,39697182,5599,2008,Female,New Jersey,7090.05
116,116,5816,5816,5816,High School Graduate,Accommodation,60797328,7440,2008,Female,New Jersey,8171.68
117,117,5817,5817,5817,Some College,Accommodation,78301099,8102,2008,Female,New Jersey,9664.42
118,118,5818,5818,5818,Advanced Degree,Accommodation,66809596,5094,2008,Female,New Jersey,13115.35
119,119,5819,5819,5819,Unavailable,Accommodation,17315430,3379,2008,Female,New Jersey,5124.42
120,120,6900,6900,6900,All Education Categories,Educational Services,1692623058,113843,2009,Male,New Jersey,14868.05
121,121,6901,6901,6901,Less Than High School,Educational Services,62030394,6299,2009,Male,New Jersey,9847.66
122,122,6902,6902,6902,High School Graduate,Educational Services,206507055,17372,2009,Male,New Jersey,11887.35
123,123,6903,6903,6903,Some College,Educational Services,379505954,27341,2009,Male,New Jersey,13880.47
124,124,6904,6904,6904,Advanced Degree,Educational Services,1010733155,55794,2009,Male,New Jersey,18115.45
125,125,6905,6905,6905,Unavailable,Educational Services,33846499,7037,2009,Male,New Jersey,4809.79
126,126,6906,6906,6906,All Education Categories,Educational Services,3360838963,269566,2009,Female,New Jersey,12467.59
127,127,6907,6907,6907,Less Than High School,Educational Services,81136460,11232,2009,Female,New Jersey,7223.69
128,128,6908,6908,6908,High School Graduate,Educational Services,386282635,43225,2009,Female,New Jersey,8936.56
129,129,6909,6909,6909,Some College,Educational Services,783208911,69693,2009,Female,New Jersey,11237.99
130,130,6910,6910,6910,Advanced Degree,Educational Services,2023957771,129940,2009,Female,New Jersey,15576.09
131,131,6911,6911,6911,Unavailable,Educational Services,86253186,15477,2009,Female,New Jersey,5572.99
132,132,6996,6996,6996,All Education Categories,Accommodation,252808862,29772,2009,Male,New Jersey,8491.5
133,133,6997,6997,6997,Less Than High School,Accommodation,40662732,5928,2009,Male,New Jersey,6859.44
134,134,6998,6998,6998,High School Graduate,Accommodation,67083849,8040,2009,Male,New Jersey,8343.76
135,135,6999,6999,6999,Some College,Accommodation,76375737,8107,2009,Male,New Jersey,9420.96
136,136,7000,7000,7000,Advanced Degree,Accommodation,57491246,4901,2009,Male,New Jersey,11730.51
137,137,7001,7001,7001,Unavailable,Accommodation,11195298,2797,2009,Male,New Jersey,4002.61
138,138,7002,7002,7002,All Education Categories,Accommodation,197747266,29723,2009,Female,New Jersey,6653.0
139,139,7003,7003,7003,Less Than High School,Accommodation,31193744,5681,2009,Female,New Jersey,5490.89
140,140,7004,7004,7004,High School Graduate,Accommodation,46756121,7490,2009,Female,New Jersey,6242.47
141,141,7005,7005,7005,Some College,Accommodation,59127628,8149,2009,Female,New Jersey,7255.81
142,142,7006,7006,7006,Advanced Degree,Accommodation,48632177,5216,2009,Female,New Jersey,9323.65
143,143,7007,7007,7007,Unavailable,Accommodation,12037596,3187,2009,Female,New Jersey,3777.09
144,144,8088,8088,8088,All Education Categories,Educational Services,1839689497,114993,2010,Male,New Jersey,15998.27
145,145,8089,8089,8089,Less Than High School,Educational Services,73000114,6783,2010,Male,New Jersey,10762.22
146,146,8090,8090,8090,High School Graduate,Educational Services,231052351,18144,2010,Male,New Jersey,12734.37
147,147,8091,8091,8091,Some College,Educational Services,419127787,28048,2010,Male,New Jersey,14943.23
148,148,8092,8092,8092,Advanced Degree,Educational Services,1084325093,55037,2010,Male,New Jersey,19701.75
149,149,8093,8093,8093,Unavailable,Educational Services,32184152,6980,2010,Male,New Jersey,4610.91
150,150,8094,8094,8094,All Education Categories,Educational Services,3625365517,271287,2010,Female,New Jersey,13363.58
151,151,8095,8095,8095,Less Than High School,Educational Services,98891322,12300,2010,Female,New Jersey,8039.94
152,152,8096,8096,8096,High School Graduate,Educational Services,428109730,44319,2010,Female,New Jersey,9659.73
153,153,8097,8097,8097,Some College,Educational Services,860053955,71088,2010,Female,New Jersey,12098.44
154,154,8098,8098,8098,Advanced Degree,Educational Services,2158179080,128680,2010,Female,New Jersey,16771.67
155,155,8099,8099,8099,Unavailable,Educational Services,80131430,14901,2010,Female,New Jersey,5377.59
156,156,8184,8184,8184,All Education Categories,Accommodation,216180141,24836,2010,Male,New Jersey,8704.31
157,157,8185,8185,8185,Less Than High School,Accommodation,33007911,4892,2010,Male,New Jersey,6747.32
158,158,8186,8186,8186,High School Graduate,Accommodation,56492455,6618,2010,Male,New Jersey,8536.18
159,159,8187,8187,8187,Some College,Accommodation,63729670,6709,2010,Male,New Jersey,9499.13
160,160,8188,8188,8188,Advanced Degree,Accommodation,53770002,4313,2010,Male,New Jersey,12466.96
161,161,8189,8189,8189,Unavailable,Accommodation,9180104,2304,2010,Male,New Jersey,3984.42
162,162,8190,8190,8190,All Education Categories,Accommodation,164729147,24765,2010,Female,New Jersey,6651.69
163,163,8191,8191,8191,Less Than High School,Accommodation,25756130,4765,2010,Female,New Jersey,5405.27
164,164,8192,8192,8192,High School Graduate,Accommodation,38210276,6213,2010,Female,New Jersey,6150.05
165,165,8193,8193,8193,Some College,Accommodation,48097006,6730,2010,Female,New Jersey,7146.66
166,166,8194,8194,8194,Advanced Degree,Accommodation,43173251,4549,2010,Female,New Jersey,9490.71
167,167,8195,8195,8195,Unavailable,Accommodation,9492485,2508,2010,Female,New Jersey,3784.88
168,168,9276,9276,9276,All Education Categories,Educational Services,1722854703,108027,2011,Male,New Jersey,15948.37
169,169,9277,9277,9277,Less Than High School,Educational Services,72274925,6575,2011,Male,New Jersey,10992.38
170,170,9278,9278,9278,High School Graduate,Educational Services,222609359,17226,2011,Male,New Jersey,12922.87
171,171,9279,9279,9279,Some College,Educational Services,399262517,26452,2011,Male,New Jersey,15093.85
172,172,9280,9280,9280,Advanced Degree,Educational Services,1001506744,51498,2011,Male,New Jersey,19447.49
173,173,9281,9281,9281,Unavailable,Educational Services,27201158,6276,2011,Male,New Jersey,4334.16
174,174,9282,9282,9282,All Education Categories,Educational Services,3445852645,254896,2011,Female,New Jersey,13518.66
175,175,9283,9283,9283,Less Than High School,Educational Services,100249433,11883,2011,Female,New Jersey,8436.37
176,176,9284,9284,9284,High School Graduate,Educational Services,415803493,41670,2011,Female,New Jersey,9978.49
177,177,9285,9285,9285,Some College,Educational Services,830490231,67085,2011,Female,New Jersey,12379.67
178,178,9286,9286,9286,Advanced Degree,Educational Services,2033765150,121141,2011,Female,New Jersey,16788.41
179,179,9287,9287,9287,Unavailable,Educational Services,65544338,13117,2011,Female,New Jersey,4996.9
180,180,9372,9372,9372,All Education Categories,Accommodation,233816723,25249,2011,Male,New Jersey,9260.43
181,181,9373,9373,9373,Less Than High School,Accommodation,34902364,5026,2011,Male,New Jersey,6944.36
182,182,9374,9374,9374,High School Graduate,Accommodation,61414199,6847,2011,Male,New Jersey,8969.5
183,183,9375,9375,9375,Some College,Accommodation,69185983,6866,2011,Male,New Jersey,10076.61
184,184,9376,9376,9376,Advanced Degree,Accommodation,60037997,4398,2011,Male,New Jersey,13651.2
185,185,9377,9377,9377,Unavailable,Accommodation,8276179,2112,2011,Male,New Jersey,3918.65
186,186,9378,9378,9378,All Education Categories,Accommodation,171175201,24984,2011,Female,New Jersey,6851.39
187,187,9379,9379,9379,Less Than High School,Accommodation,26662820,4829,2011,Female,New Jersey,5521.4
188,188,9380,9380,9380,High School Graduate,Accommodation,39608273,6316,2011,Female,New Jersey,6271.1
189,189,9381,9381,9381,Some College,Accommodation,50277241,6902,2011,Female,New Jersey,7284.45
190,190,9382,9382,9382,Advanced Degree,Accommodation,46141712,4625,2011,Female,New Jersey,9976.59
191,191,9383,9383,9383,Unavailable,Accommodation,8485155,2312,2011,Female,New Jersey,3670.05
192,192,10464,10464,10464,All Education Categories,Educational Services,1798685427,110624,2012,Male,New Jersey,16259.45
193,193,10465,10465,10465,Less Than High School,Educational Services,82335654,7253,2012,Male,New Jersey,11351.94
194,194,10466,10466,10466,High School Graduate,Educational Services,240629198,18136,2012,Male,New Jersey,13268.04
195,195,10467,10467,10467,Some College,Educational Services,421371835,27287,2012,Male,New Jersey,15442.22
196,196,10468,10468,10468,Advanced Degree,Educational Services,1023229201,51473,2012,Male,New Jersey,19878.95
197,197,10469,10469,10469,Unavailable,Educational Services,31119539,6474,2012,Male,New Jersey,4806.85
198,198,10470,10470,10470,All Education Categories,Educational Services,3585056590,258547,2012,Female,New Jersey,13866.17
199,199,10471,10471,10471,Less Than High School,Educational Services,118427300,13147,2012,Female,New Jersey,9007.93
200,200,10472,10472,10472,High School Graduate,Educational Services,450459829,42874,2012,Female,New Jersey,10506.6
201,201,10473,10473,10473,Some College,Educational Services,878568535,68478,2012,Female,New Jersey,12829.94
202,202,10474,10474,10474,Advanced Degree,Educational Services,2064271854,120458,2012,Female,New Jersey,17136.86
203,203,10475,10475,10475,Unavailable,Educational Services,73329072,13589,2012,Female,New Jersey,5396.21
204,204,10560,10560,10560,All Education Categories,Accommodation,259169434,26220,2012,Male,New Jersey,9884.42
205,205,10561,10561,10561,Less Than High School,Accommodation,37289686,5159,2012,Male,New Jersey,7228.08
206,206,10562,10562,10562,High School Graduate,Accommodation,66928055,7055,2012,Male,New Jersey,9486.61
207,207,10563,10563,10563,Some College,Accommodation,75798845,7093,2012,Male,New Jersey,10686.43
208,208,10564,10564,10564,Advanced Degree,Accommodation,68809916,4575,2012,Male,New Jersey,15040.42
209,209,10565,10565,10565,Unavailable,Accommodation,10342932,2337,2012,Male,New Jersey,4425.73
210,210,10566,10566,10566,All Education Categories,Accommodation,192319634,26210,2012,Female,New Jersey,7337.64
211,211,10567,10567,10567,Less Than High School,Accommodation,29567279,5063,2012,Female,New Jersey,5839.87
212,212,10568,10568,10568,High School Graduate,Accommodation,43605086,6579,2012,Female,New Jersey,6627.92
213,213,10569,10569,10569,Some College,Accommodation,55672046,7193,2012,Female,New Jersey,7739.75
214,214,10570,10570,10570,Advanced Degree,Accommodation,52940452,4865,2012,Female,New Jersey,10881.9
215,215,10571,10571,10571,Unavailable,Accommodation,10534771,2510,2012,Female,New Jersey,4197.12
216,216,13704,13704,13704,All Education Categories,"Colleges, Universities, and Professional Schools",481004316,29366,2004,Male,New Jersey,16379.63
217,217,13705,13705,13705,Less Than High School,"Colleges, Universities, and Professional Schools",12205048,1110,2004,Male,New Jersey,10995.54
218,218,13706,13706,13706,High School Graduate,"Colleges, Universities, and Professional Schools",46279730,3630,2004,Male,New Jersey,12749.24
219,219,13707,13707,13707,Some College,"Colleges, Universities, and Professional Schools",95262272,6523,2004,Male,New Jersey,14604.06
220,220,13708,13708,13708,Advanced Degree,"Colleges, Universities, and Professional Schools",319291138,16710,2004,Male,New Jersey,19107.79
221,221,13709,13709,13709,Unavailable,"Colleges, Universities, and Professional Schools",7966128,1394,2004,Male,New Jersey,5714.58
222,222,13710,13710,13710,All Education Categories,"Colleges, Universities, and Professional Schools",427435896,33182,2004,Female,New Jersey,12881.56
223,223,13711,13711,13711,Less Than High School,"Colleges, Universities, and Professional Schools",11164240,1142,2004,Female,New Jersey,9776.04
224,224,13712,13712,13712,High School Graduate,"Colleges, Universities, and Professional Schools",51576035,4983,2004,Female,New Jersey,10350.4
225,225,13713,13713,13713,Some College,"Colleges, Universities, and Professional Schools",104702294,8850,2004,Female,New Jersey,11830.77
226,226,13714,13714,13714,Advanced Degree,"Colleges, Universities, and Professional Schools",249325897,16163,2004,Female,New Jersey,15425.72
227,227,13715,13715,13715,Unavailable,"Colleges, Universities, and Professional Schools",10667430,2045,2004,Female,New Jersey,5216.35
228,228,17400,17400,17400,All Education Categories,"Colleges, Universities, and Professional Schools",440493372,29464,2005,Male,New Jersey,14950.22
229,229,17401,17401,17401,Less Than High School,"Colleges, Universities, and Professional Schools",11332076,1168,2005,Male,New Jersey,9702.12
230,230,17402,17402,17402,High School Graduate,"Colleges, Universities, and Professional Schools",43306529,3654,2005,Male,New Jersey,11851.81
231,231,17403,17403,17403,Some College,"Colleges, Universities, and Professional Schools",88463142,6545,2005,Male,New Jersey,13516.14
232,232,17404,17404,17404,Advanced Degree,"Colleges, Universities, and Professional Schools",290198051,16662,2005,Male,New Jersey,17416.76
233,233,17405,17405,17405,Unavailable,"Colleges, Universities, and Professional Schools",7193574,1436,2005,Male,New Jersey,5009.45
234,234,17406,17406,17406,All Education Categories,"Colleges, Universities, and Professional Schools",392574874,34792,2005,Female,New Jersey,11283.48
235,235,17407,17407,17407,Less Than High School,"Colleges, Universities, and Professional Schools",10460337,1254,2005,Female,New Jersey,8341.58
236,236,17408,17408,17408,High School Graduate,"Colleges, Universities, and Professional Schools",47752350,5100,2005,Female,New Jersey,9363.21
237,237,17409,17409,17409,Some College,"Colleges, Universities, and Professional Schools",97266032,9174,2005,Female,New Jersey,10602.36
238,238,17410,17410,17410,Advanced Degree,"Colleges, Universities, and Professional Schools",227856442,17097,2005,Female,New Jersey,13327.28
239,239,17411,17411,17411,Unavailable,"Colleges, Universities, and Professional Schools",9239712,2167,2005,Female,New Jersey,4263.83
240,240,21120,21120,21120,All Education Categories,"Colleges, Universities, and Professional Schools",443349074,30439,2006,Male,New Jersey,14565.17
241,241,21121,21121,21121,Less Than High School,"Colleges, Universities, and Professional Schools",11645589,1201,2006,Male,New Jersey,9696.58
242,242,21122,21122,21122,High School Graduate,"Colleges, Universities, and Professional Schools",45811606,3914,2006,Male,New Jersey,11704.55
243,243,21123,21123,21123,Some College,"Colleges, Universities, and Professional Schools",92270074,6912,2006,Male,New Jersey,13349.26
244,244,21124,21124,21124,Advanced Degree,"Colleges, Universities, and Professional Schools",286167419,16879,2006,Male,New Jersey,16954.05
245,245,21125,21125,21125,Unavailable,"Colleges, Universities, and Professional Schools",7454386,1533,2006,Male,New Jersey,4862.61
246,246,21126,21126,21126,All Education Categories,"Colleges, Universities, and Professional Schools",387403784,35344,2006,Female,New Jersey,10960.95
247,247,21127,21127,21127,Less Than High School,"Colleges, Universities, and Professional Schools",10666250,1313,2006,Female,New Jersey,8123.57
248,248,21128,21128,21128,High School Graduate,"Colleges, Universities, and Professional Schools",49796481,5362,2006,Female,New Jersey,9286.92
249,249,21129,21129,21129,Some College,"Colleges, Universities, and Professional Schools",99356280,9536,2006,Female,New Jersey,10419.07
250,250,21130,21130,21130,Advanced Degree,"Colleges, Universities, and Professional Schools",218019327,16780,2006,Female,New Jersey,12992.81
251,251,21131,21131,21131,Unavailable,"Colleges, Universities, and Professional Schools",9565446,2352,2006,Female,New Jersey,4066.94
252,252,24852,24852,24852,All Education Categories,"Colleges, Universities, and Professional Schools",508411417,30743,2007,Male,New Jersey,16537.47
253,253,24853,24853,24853,Less Than High School,"Colleges, Universities, and Professional Schools",14393452,1281,2007,Male,New Jersey,11236.11
254,254,24854,24854,24854,High School Graduate,"Colleges, Universities, and Professional Schools",52682547,3965,2007,Male,New Jersey,13286.9
255,255,24855,24855,24855,Some College,"Colleges, Universities, and Professional Schools",105144709,6976,2007,Male,New Jersey,15072.35
256,256,24856,24856,24856,Advanced Degree,"Colleges, Universities, and Professional Schools",329085254,17064,2007,Male,New Jersey,19285.35
257,257,24857,24857,24857,Unavailable,"Colleges, Universities, and Professional Schools",7105456,1457,2007,Male,New Jersey,4876.77
258,258,24858,24858,24858,All Education Categories,"Colleges, Universities, and Professional Schools",474753678,35950,2007,Female,New Jersey,13205.94
259,259,24859,24859,24859,Less Than High School,"Colleges, Universities, and Professional Schools",14136598,1435,2007,Female,New Jersey,9851.29
260,260,24860,24860,24860,High School Graduate,"Colleges, Universities, and Professional Schools",58978627,5385,2007,Female,New Jersey,10952.39
261,261,24861,24861,24861,Some College,"Colleges, Universities, and Professional Schools",119320015,9638,2007,Female,New Jersey,12380.16
262,262,24862,24862,24862,Advanced Degree,"Colleges, Universities, and Professional Schools",272608144,17307,2007,Female,New Jersey,15751.32
263,263,24863,24863,24863,Unavailable,"Colleges, Universities, and Professional Schools",9710294,2185,2007,Female,New Jersey,4444.07
264,264,28584,28584,28584,All Education Categories,"Colleges, Universities, and Professional Schools",512224402,25209,2008,Male,New Jersey,20319.11
265,265,28585,28585,28585,Less Than High School,"Colleges, Universities, and Professional Schools",15735289,1130,2008,Male,New Jersey,13925.03
266,266,28586,28586,28586,High School Graduate,"Colleges, Universities, and Professional Schools",54505170,3505,2008,Male,New Jersey,15550.69
