,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1,Unnamed: 0.1.1,education,industry,Payroll,Emp,year,sex,state,Average_pay
23,23,6719,6719,6719,Unavailable,"Colleges, Universities, and Professional Schools",41369756,27788,2005,Female,New York,1488.76
24,24,10428,10428,10428,All Education Categories,"Colleges, Universities, and Professional Schools",1210784893,101747,2006,Male,New York,11899.96
25,25,10429,10429,10429,Less Than High School,"Colleges, Universities, and Professional Schools",34041828,4166,2006,Male,New York,8171.35
26,26,10430,10430,10430,High School Graduate,"Colleges, Universities, and Professional Schools",128738720,12790,2006,Male,New York,10065.58
27,27,10431,10431,10431,Some College,"Colleges, Universities, and Professional Schools",245815965,20538,2006,Male,New York,11968.84
28,28,10432,10432,10432,Advanced Degree,"Colleges, Universities, and Professional Schools",769574376,45218,2006,Male,New York,17019.2
29,29,10433,10433,10433,Unavailable,"Colleges, Universities, and Professional Schools",32614005,19035,2006,Male,New York,1713.37
30,30,10434,10434,10434,All Education Categories,"Colleges, Universities, and Professional Schools",997154274,116424,2006,Female,New York,8564.85
31,31,10435,10435,10435,Less Than High School,"Colleges, Universities, and Professional Schools",22209915,3487,2006,Female,New York,6369.35
32,32,10436,10436,10436,High School Graduate,"Colleges, Universities, and Professional Schools",116106810,14746,2006,Female,New York,7873.78
33,33,10437,10437,10437,Some College,"Colleges, Universities, and Professional Schools",241796757,25725,2006,Female,New York,9399.29
34,34,10438,10438,10438,Advanced Degree,"Colleges, Universities, and Professional Schools",576580351,45059,2006,Female,New York,12796.12
35,35,10439,10439,10439,Unavailable,"Colleges, Universities, and Professional Schools",40460440,27406,2006,Female,New York,1476.34
36,36,14148,14148,14148,All Education Categories,"Colleges, Universities, and Professional Schools",1297624604,103537,2007,Male,New York,12532.96
37,37,14149,14149,14149,Less Than High School,"Colleges, Universities, and Professional Schools",37724320,4313,2007,Male,New York,8746.65
38,38,14150,14150,14150,High School Graduate,"Colleges, Universities, and Professional Schools",140276414,13178,2007,Male,New York,10644.74
39,39,14151,14151,14151,Some College,"Colleges, Universities, and Professional Schools",264630936,20890,2007,Male,New York,12667.83
40,40,14152,14152,14152,Advanced Degree,"Colleges, Universities, and Professional Schools",820537176,45706,2007,Male,New York,17952.5
41,41,14153,14153,14153,Unavailable,"Colleges, Universities, and Professional Schools",34455758,19450,2007,Male,New York,1771.5
42,42,14154,14154,14154,All Education Categories,"Colleges, Universities, and Professional Schools",1067559383,117069,2007,Female,New York,9119.06
43,43,14155,14155,14155,Less Than High School,"Colleges, Universities, and Professional Schools",25028569,3446,2007,Female,New York,7263.08
44,44,14156,14156,14156,High School Graduate,"Colleges, Universities, and Professional Schools",125482280,14931,2007,Female,New York,8404.14
45,45,14157,14157,14157,Some College,"Colleges, Universities, and Professional Schools",260415996,25912,2007,Female,New York,10050.02
46,46,14158,14158,14158,Advanced Degree,"Colleges, Universities, and Professional Schools",614848210,45382,2007,Female,New York,13548.28
47,47,14159,14159,14159,Unavailable,"Colleges, Universities, and Professional Schools",41784328,27399,2007,Female,New York,1525.03
48,48,17880,17880,17880,All Education Categories,"Colleges, Universities, and Professional Schools",1372943833,107124,2008,Male,New York,12816.4
49,49,17881,17881,17881,Less Than High School,"Colleges, Universities, and Professional Schools",42637649,4794,2008,Male,New York,8893.96
50,50,17882,17882,17882,High School Graduate,"Colleges, Universities, and Professional Schools",153114414,13970,2008,Male,New York,10960.23
51,51,17883,17883,17883,Some College,"Colleges, Universities, and Professional Schools",284110415,21910,2008,Male,New York,12967.16
52,52,17884,17884,17884,Advanced Degree,"Colleges, Universities, and Professional Schools",856871095,46344,2008,Male,New York,18489.36
53,53,17885,17885,17885,Unavailable,"Colleges, Universities, and Professional Schools",36210258,20106,2008,Male,New York,1800.97
54,54,17886,17886,17886,All Education Categories,"Colleges, Universities, and Professional Schools",1142161645,122838,2008,Female,New York,9298.11
55,55,17887,17887,17887,Less Than High School,"Colleges, Universities, and Professional Schools",28874563,4095,2008,Female,New York,7051.18
56,56,17888,17888,17888,High School Graduate,"Colleges, Universities, and Professional Schools",137393905,15860,2008,Female,New York,8662.92
57,57,17889,17889,17889,Some College,"Colleges, Universities, and Professional Schools",281752113,27417,2008,Female,New York,10276.55
58,58,17890,17890,17890,Advanced Degree,"Colleges, Universities, and Professional Schools",649545842,46734,2008,Female,New York,13898.79
59,59,17891,17891,17891,Unavailable,"Colleges, Universities, and Professional Schools",44595221,28732,2008,Female,New York,1552.11
60,60,21588,21588,21588,All Education Categories,"Colleges, Universities, and Professional Schools",1363580337,105578,2009,Male,New York,12915.38
61,61,21589,21589,21589,Less Than High School,"Colleges, Universities, and Professional Schools",44398618,4916,2009,Male,New York,9031.45
62,62,21590,21590,21590,High School Graduate,"Colleges, Universities, and Professional Schools",152065248,13979,2009,Male,New York,10878.12
63,63,21591,21591,21591,Some College,"Colleges, Universities, and Professional Schools",282439787,21759,2009,Male,New York,12980.37
64,64,21592,21592,21592,Advanced Degree,"Colleges, Universities, and Professional Schools",849663983,45394,2009,Male,New York,18717.54
65,65,21593,21593,21593,Unavailable,"Colleges, Universities, and Professional Schools",35012701,19531,2009,Male,New York,1792.67
66,66,21594,21594,21594,All Education Categories,"Colleges, Universities, and Professional Schools",1154935252,121954,2009,Female,New York,9470.25
67,67,21595,21595,21595,Less Than High School,"Colleges, Universities, and Professional Schools",31558573,4328,2009,Female,New York,7291.72
68,68,21596,21596,21596,High School Graduate,"Colleges, Universities, and Professional Schools",140374153,16037,2009,Female,New York,8753.14
69,69,21597,21597,21597,Some College,"Colleges, Universities, and Professional Schools",286716278,27526,2009,Female,New York,10416.2
70,70,21598,21598,21598,Advanced Degree,"Colleges, Universities, and Professional Schools",652525638,46062,2009,Female,New York,14166.25
71,71,21599,21599,21599,Unavailable,"Colleges, Universities, and Professional Schools",43760610,28001,2009,Female,New York,1562.82
72,72,25296,25296,25296,All Education Categories,"Colleges, Universities, and Professional Schools",1439421849,105229,2010,Male,New York,13678.95
73,73,25297,25297,25297,Less Than High School,"Colleges, Universities, and Professional Schools",50519883,5295,2010,Male,New York,9541.05
74,74,25298,25298,25298,High School Graduate,"Colleges, Universities, and Professional Schools",166285645,14334,2010,Male,New York,11600.78
75,75,25299,25299,25299,Some College,"Colleges, Universities, and Professional Schools",303752876,21868,2010,Male,New York,13890.29
76,76,25300,25300,25300,Advanced Degree,"Colleges, Universities, and Professional Schools",885392138,44503,2010,Male,New York,19895.11
77,77,25301,25301,25301,Unavailable,"Colleges, Universities, and Professional Schools",33471307,19229,2010,Male,New York,1740.67
78,78,25302,25302,25302,All Education Categories,"Colleges, Universities, and Professional Schools",1238736231,122013,2010,Female,New York,10152.49
79,79,25303,25303,25303,Less Than High School,"Colleges, Universities, and Professional Schools",37932691,4699,2010,Female,New York,8072.5
80,80,25304,25304,25304,High School Graduate,"Colleges, Universities, and Professional Schools",154482604,16348,2010,Female,New York,9449.63
81,81,25305,25305,25305,Some College,"Colleges, Universities, and Professional Schools",311355594,27515,2010,Female,New York,11315.85
82,82,25306,25306,25306,Advanced Degree,"Colleges, Universities, and Professional Schools",692451348,45515,2010,Female,New York,15213.7
83,83,25307,25307,25307,Unavailable,"Colleges, Universities, and Professional Schools",42513993,27936,2010,Female,New York,1521.84
84,84,29004,29004,29004,All Education Categories,"Colleges, Universities, and Professional Schools",1465010868,107600,2011,Male,New York,13615.34
85,85,29005,29005,29005,Less Than High School,"Colleges, Universities, and Professional Schools",56077836,5946,2011,Male,New York,9431.19
86,86,29006,29006,29006,High School Graduate,"Colleges, Universities, and Professional Schools",175465578,15209,2011,Male,New York,11536.96
87,87,29007,29007,29007,Some College,"Colleges, Universities, and Professional Schools",312293364,22638,2011,Male,New York,13795.1
88,88,29008,29008,29008,Advanced Degree,"Colleges, Universities, and Professional Schools",888315917,44793,2011,Male,New York,19831.58
89,89,29009,29009,29009,Unavailable,"Colleges, Universities, and Professional Schools",32858174,19015,2011,Male,New York,1728.01
90,90,29010,29010,29010,All Education Categories,"Colleges, Universities, and Professional Schools",1276154084,127944,2011,Female,New York,9974.32
91,91,29011,29011,29011,Less Than High School,"Colleges, Universities, and Professional Schools",42981393,5483,2011,Female,New York,7839.03
92,92,29012,29012,29012,High School Graduate,"Colleges, Universities, and Professional Schools",164200783,17426,2011,Female,New York,9422.75
93,93,29013,29013,29013,Some College,"Colleges, Universities, and Professional Schools",323038740,28984,2011,Female,New York,11145.42
94,94,29014,29014,29014,Advanced Degree,"Colleges, Universities, and Professional Schools",702372036,46907,2011,Female,New York,14973.71
95,95,29015,29015,29015,Unavailable,"Colleges, Universities, and Professional Schools",43561133,29145,2011,Female,New York,1494.63
96,96,32712,32712,32712,All Education Categories,"Colleges, Universities, and Professional Schools",1564757940,105652,2012,Male,New York,14810.49
97,97,32713,32713,32713,Less Than High School,"Colleges, Universities, and Professional Schools",64981654,6263,2012,Male,New York,10375.48
98,98,32714,32714,32714,High School Graduate,"Colleges, Universities, and Professional Schools",192093963,15575,2012,Male,New York,12333.48
99,99,32715,32715,32715,Some College,"Colleges, Universities, and Professional Schools",337812467,22841,2012,Male,New York,14789.74
100,100,32716,32716,32716,Advanced Degree,"Colleges, Universities, and Professional Schools",938796917,44008,2012,Male,New York,21332.41
101,101,32717,32717,32717,Unavailable,"Colleges, Universities, and Professional Schools",31072940,16965,2012,Male,New York,1831.59
102,102,32718,32718,32718,All Education Categories,"Colleges, Universities, and Professional Schools",1374621191,125568,2012,Female,New York,10947.23
103,103,32719,32719,32719,Less Than High School,"Colleges, Universities, and Professional Schools",51412403,5853,2012,Female,New York,8783.94
104,104,32720,32720,32720,High School Graduate,"Colleges, Universities, and Professional Schools",181817665,17843,2012,Female,New York,10189.86
105,105,32721,32721,32721,Some College,"Colleges, Universities, and Professional Schools",350262043,29256,2012,Female,New York,11972.31
106,106,32722,32722,32722,Advanced Degree,"Colleges, Universities, and Professional Schools",747680695,46431,2012,Female,New York,16103.05
107,107,32723,32723,32723,Unavailable,"Colleges, Universities, and Professional Schools",43448385,26185,2012,Female,New York,1659.29
108,108,33420,33420,33420,All Education Categories,00,77845038507,3986836,2004,Male,New York,19525.52
109,109,33421,33421,33421,Less Than High School,00,3179744319,404075,2004,Male,New York,7869.19
110,110,33422,33422,33422,High School Graduate,00,8731123866,820800,2004,Male,New York,10637.33
111,111,33423,33423,33423,Some College,00,14805541816,984090,2004,Male,New York,15044.91
112,112,33424,33424,33424,Advanced Degree,00,49068294410,1311743,2004,Male,New York,37406.94
113,113,33425,33425,33425,Unavailable,00,2060334096,466128,2004,Male,New York,4420.1
114,114,33426,33426,33426,All Education Categories,00,39692560700,4028134,2004,Female,New York,9853.83
115,115,33427,33427,33427,Less Than High School,00,1685886126,313057,2004,Female,New York,5385.24
116,116,33428,33428,33428,High School Graduate,00,5271794697,791999,2004,Female,New York,6656.31
117,117,33429,33429,33429,Some College,00,9772360790,1096756,2004,Female,New York,8910.24
118,118,33430,33430,33430,Advanced Degree,00,20907647914,1276448,2004,Female,New York,16379.55
119,119,33431,33431,33431,Unavailable,00,2054871173,549874,2004,Female,New York,3736.99
120,120,33480,33480,33480,All Education Categories,Manufacturing,5884992598,378441,2004,Male,New York,15550.62
121,121,33481,33481,33481,Less Than High School,Manufacturing,446237041,50588,2004,Male,New York,8821.01
122,122,33482,33482,33482,High School Graduate,Manufacturing,1349731867,114909,2004,Male,New York,11746.09
123,123,33483,33483,33483,Some College,Manufacturing,1658362981,108486,2004,Male,New York,15286.42
124,124,33484,33484,33484,Advanced Degree,Manufacturing,2292366844,81963,2004,Male,New York,27968.31
125,125,33485,33485,33485,Unavailable,Manufacturing,138293865,22495,2004,Male,New York,6147.76
126,126,33486,33486,33486,All Education Categories,Manufacturing,1874635988,187533,2004,Female,New York,9996.3
127,127,33487,33487,33487,Less Than High School,Manufacturing,156329798,29395,2004,Female,New York,5318.24
128,128,33488,33488,33488,High School Graduate,Manufacturing,425124111,55169,2004,Female,New York,7705.85
129,129,33489,33489,33489,Some College,Manufacturing,536561695,52269,2004,Female,New York,10265.39
130,130,33490,33490,33490,Advanced Degree,Manufacturing,689382799,37363,2004,Female,New York,18450.95
131,131,33491,33491,33491,Unavailable,Manufacturing,67237585,13338,2004,Female,New York,5041.05
132,132,33504,33504,33504,All Education Categories,Retail Trade,3704976769,451961,2004,Male,New York,8197.56
133,133,33505,33505,33505,Less Than High School,Retail Trade,342972188,54026,2004,Male,New York,6348.28
134,134,33506,33506,33506,High School Graduate,Retail Trade,863875756,106339,2004,Male,New York,8123.79
135,135,33507,33507,33507,Some College,Retail Trade,1014879509,102625,2004,Male,New York,9889.2
136,136,33508,33508,33508,Advanced Degree,Retail Trade,1121402210,73539,2004,Male,New York,15249.08
137,137,33509,33509,33509,Unavailable,Retail Trade,361847107,115432,2004,Male,New York,3134.72
138,138,33510,33510,33510,All Education Categories,Retail Trade,2118544599,422704,2004,Female,New York,5011.89
139,139,33511,33511,33511,Less Than High School,Retail Trade,172225866,41420,2004,Female,New York,4158.04
140,140,33512,33512,33512,High School Graduate,Retail Trade,478682250,98592,2004,Female,New York,4855.18
141,141,33513,33513,33513,Some College,Retail Trade,547035086,89258,2004,Female,New York,6128.7
142,142,33514,33514,33514,Advanced Degree,Retail Trade,589719733,57249,2004,Female,New York,10300.96
143,143,33515,33515,33515,Unavailable,Retail Trade,330881664,136185,2004,Female,New York,2429.65
144,144,33540,33540,33540,All Education Categories,Finance and Insurance,26237688337,243061,2004,Male,New York,107946.93
145,145,33541,33541,33541,Less Than High School,Finance and Insurance,151892048,5778,2004,Male,New York,26288.0
146,146,33542,33542,33542,High School Graduate,Finance and Insurance,714953592,18691,2004,Male,New York,38251.22
147,147,33543,33543,33543,Some College,Finance and Insurance,2605727143,40962,2004,Male,New York,63613.28
148,148,33544,33544,33544,Advanced Degree,Finance and Insurance,22558791971,160943,2004,Male,New York,140166.34
149,149,33545,33545,33545,Unavailable,Finance and Insurance,206323582,16686,2004,Male,New York,12365.07
150,150,33546,33546,33546,All Education Categories,Finance and Insurance,6718376406,273967,2004,Female,New York,24522.58
151,151,33547,33547,33547,Less Than High School,Finance and Insurance,84339583,8133,2004,Female,New York,10370.05
152,152,33548,33548,33548,High School Graduate,Finance and Insurance,441982767,39145,2004,Female,New York,11290.91
153,153,33549,33549,33549,Some College,Finance and Insurance,1104748080,68952,2004,Female,New York,16021.99
154,154,33550,33550,33550,Advanced Degree,Finance and Insurance,4885801740,132659,2004,Female,New York,36829.78
155,155,33551,33551,33551,Unavailable,Finance and Insurance,201504236,25079,2004,Female,New York,8034.78
156,156,33600,33600,33600,All Education Categories,Educational Services,3818878918,318367,2004,Male,New York,11995.21
157,157,33601,33601,33601,Less Than High School,Educational Services,115393614,14881,2004,Male,New York,7754.43
158,158,33602,33602,33602,High School Graduate,Educational Services,435797407,45621,2004,Male,New York,9552.56
159,159,33603,33603,33603,Some College,Educational Services,864064664,74120,2004,Male,New York,11657.65
160,160,33604,33604,33604,Advanced Degree,Educational Services,2307368493,148953,2004,Male,New York,15490.58
161,161,33605,33605,33605,Unavailable,Educational Services,96254740,34791,2004,Male,New York,2766.66
162,162,33606,33606,33606,All Education Categories,Educational Services,5141216545,557087,2004,Female,New York,9228.75
163,163,33607,33607,33607,Less Than High School,Educational Services,110545345,21870,2004,Female,New York,5054.66
164,164,33608,33608,33608,High School Graduate,Educational Services,597763212,94401,2004,Female,New York,6332.17
165,165,33609,33609,33609,Some College,Educational Services,1188333837,141894,2004,Female,New York,8374.8
166,166,33610,33610,33610,Advanced Degree,Educational Services,3075240898,241081,2004,Female,New York,12756.05
167,167,33611,33611,33611,Unavailable,Educational Services,169333253,57840,2004,Female,New York,2927.62
168,168,33612,33612,33612,All Education Categories,Health Care and Social Assistance,4275851925,314153,2004,Male,New York,13610.73
169,169,33613,33613,33613,Less Than High School,Health Care and Social Assistance,212830233,27643,2004,Male,New York,7699.25
170,170,33614,33614,33614,High School Graduate,Health Care and Social Assistance,511960677,56056,2004,Male,New York,9133.02
171,171,33615,33615,33615,Some College,Health Care and Social Assistance,991167088,83875,2004,Male,New York,11817.19
172,172,33616,33616,33616,Advanced Degree,Health Care and Social Assistance,2447514062,120201,2004,Male,New York,20361.84
173,173,33617,33617,33617,Unavailable,Health Care and Social Assistance,112379866,26378,2004,Male,New York,4260.36
174,174,33618,33618,33618,All Education Categories,Health Care and Social Assistance,7881126953,939063,2004,Female,New York,8392.54
175,175,33619,33619,33619,Less Than High School,Health Care and Social Assistance,469550327,80990,2004,Female,New York,5797.63
176,176,33620,33620,33620,High School Graduate,Health Care and Social Assistance,1208503089,185150,2004,Female,New York,6527.16
177,177,33621,33621,33621,Some College,Health Care and Social Assistance,2527311106,311259,2004,Female,New York,8119.64
178,178,33622,33622,33622,Advanced Degree,Health Care and Social Assistance,3326353049,279891,2004,Female,New York,11884.46
179,179,33623,33623,33623,Unavailable,Health Care and Social Assistance,349409382,81773,2004,Female,New York,4272.92
180,180,33636,33636,33636,All Education Categories,Accommodation and Food Services,1450432187,260661,2004,Male,New York,5564.44
181,181,33637,33637,33637,Less Than High School,Accommodation and Food Services,250344627,47500,2004,Male,New York,5270.41
182,182,33638,33638,33638,High School Graduate,Accommodation and Food Services,328202445,55108,2004,Male,New York,5955.62
183,183,33639,33639,33639,Some College,Accommodation and Food Services,353679523,50404,2004,Male,New York,7016.89
184,184,33640,33640,33640,Advanced Degree,Accommodation and Food Services,320002848,34052,2004,Male,New York,9397.48
185,185,33641,33641,33641,Unavailable,Accommodation and Food Services,198202745,73597,2004,Male,New York,2693.08
186,186,33642,33642,33642,All Education Categories,Accommodation and Food Services,901148954,234003,2004,Female,New York,3851.01
187,187,33643,33643,33643,Less Than High School,Accommodation and Food Services,115742670,29578,2004,Female,New York,3913.13
188,188,33644,33644,33644,High School Graduate,Accommodation and Food Services,198586092,49482,2004,Female,New York,4013.3
189,189,33645,33645,33645,Some College,Accommodation and Food Services,216449508,45608,2004,Female,New York,4745.87
190,190,33646,33646,33646,Advanced Degree,Accommodation and Food Services,178171980,27331,2004,Female,New York,6519.04
191,191,33647,33647,33647,Unavailable,Accommodation and Food Services,192198705,82004,2004,Female,New York,2343.77
192,192,33672,33672,33672,All Education Categories,00,83953715861,4027783,2005,Male,New York,20843.65
193,193,33673,33673,33673,Less Than High School,00,3246125795,406803,2005,Male,New York,7979.6
194,194,33674,33674,33674,High School Graduate,00,8933087091,826391,2005,Male,New York,10809.76
195,195,33675,33675,33675,Some College,00,15459418844,995399,2005,Male,New York,15530.88
196,196,33676,33676,33676,Advanced Degree,00,54213780771,1332169,2005,Male,New York,40695.87
197,197,33677,33677,33677,Unavailable,00,2101303360,467021,2005,Male,New York,4499.38
198,198,33678,33678,33678,All Education Categories,00,41693886497,4102252,2005,Female,New York,10163.66
199,199,33679,33679,33679,Less Than High School,00,1759770894,322633,2005,Female,New York,5454.4
200,200,33680,33680,33680,High School Graduate,00,5414179813,801871,2005,Female,New York,6751.93
201,201,33681,33681,33681,Some College,00,10130447081,1116887,2005,Female,New York,9070.25
202,202,33682,33682,33682,Advanced Degree,00,22293013658,1304569,2005,Female,New York,17088.41
203,203,33683,33683,33683,Unavailable,00,2096475050,556292,2005,Female,New York,3768.66
204,204,33732,33732,33732,All Education Categories,Manufacturing,5832221597,388428,2005,Male,New York,15014.94
205,205,33733,33733,33733,Less Than High School,Manufacturing,436306842,49472,2005,Male,New York,8819.27
206,206,33734,33734,33734,High School Graduate,Manufacturing,1370633347,115678,2005,Male,New York,11848.7
207,207,33735,33735,33735,Some College,Manufacturing,1677468626,111337,2005,Male,New York,15066.59
208,208,33736,33736,33736,Advanced Degree,Manufacturing,2210625351,88424,2005,Male,New York,25000.29
209,209,33737,33737,33737,Unavailable,Manufacturing,137187432,23517,2005,Male,New York,5833.54
210,210,33738,33738,33738,All Education Categories,Manufacturing,1840891611,188733,2005,Female,New York,9753.95
211,211,33739,33739,33739,Less Than High School,Manufacturing,152381400,27949,2005,Female,New York,5452.12
212,212,33740,33740,33740,High School Graduate,Manufacturing,421318454,54260,2005,Female,New York,7764.81
213,213,33741,33741,33741,Some College,Manufacturing,531802645,52921,2005,Female,New York,10048.99
214,214,33742,33742,33742,Advanced Degree,Manufacturing,669974040,40134,2005,Female,New York,16693.43
215,215,33743,33743,33743,Unavailable,Manufacturing,65415072,13468,2005,Female,New York,4857.07
216,216,33756,33756,33756,All Education Categories,Retail Trade,3777691678,452065,2005,Male,New York,8356.52
217,217,33757,33757,33757,Less Than High School,Retail Trade,350092625,54431,2005,Male,New York,6431.86
218,218,33758,33758,33758,High School Graduate,Retail Trade,877885049,106286,2005,Male,New York,8259.65
219,219,33759,33759,33759,Some College,Retail Trade,1046134336,103047,2005,Male,New York,10152.01
220,220,33760,33760,33760,Advanced Degree,Retail Trade,1141412848,73580,2005,Male,New York,15512.54
221,221,33761,33761,33761,Unavailable,Retail Trade,362166821,114721,2005,Male,New York,3156.94
222,222,33762,33762,33762,All Education Categories,Retail Trade,2194427857,428496,2005,Female,New York,5121.23
223,223,33763,33763,33763,Less Than High School,Retail Trade,181154090,42499,2005,Female,New York,4262.55
224,224,33764,33764,33764,High School Graduate,Retail Trade,490079736,98574,2005,Female,New York,4971.69
225,225,33765,33765,33765,Some College,Retail Trade,563474853,90328,2005,Female,New York,6238.1
226,226,33766,33766,33766,Advanced Degree,Retail Trade,619417269,58332,2005,Female,New York,10618.82
227,227,33767,33767,33767,Unavailable,Retail Trade,340301908,138762,2005,Female,New York,2452.41
228,228,33792,33792,33792,All Education Categories,Finance and Insurance,29883234806,247583,2005,Male,New York,120699.87
229,229,33793,33793,33793,Less Than High School,Finance and Insurance,157618219,6204,2005,Male,New York,25405.9
230,230,33794,33794,33794,High School Graduate,Finance and Insurance,706540469,18928,2005,Male,New York,37327.79
231,231,33795,33795,33795,Some College,Finance and Insurance,2814473606,40875,2005,Male,New York,68855.62
232,232,33796,33796,33796,Advanced Degree,Finance and Insurance,25968586196,163944,2005,Male,New York,158399.13
233,233,33797,33797,33797,Unavailable,Finance and Insurance,236016315,17632,2005,Male,New York,13385.68
234,234,33798,33798,33798,All Education Categories,Finance and Insurance,7356107198,265282,2005,Female,New York,27729.39
235,235,33799,33799,33799,Less Than High School,Finance and Insurance,86731052,7953,2005,Female,New York,10905.45
236,236,33800,33800,33800,High School Graduate,Finance and Insurance,441520922,37275,2005,Female,New York,11844.96
237,237,33801,33801,33801,Some College,Finance and Insurance,1150175082,66007,2005,Female,New York,17425.05
238,238,33802,33802,33802,Advanced Degree,Finance and Insurance,5471821950,130004,2005,Female,New York,42089.64
239,239,33803,33803,33803,Unavailable,Finance and Insurance,205858192,24042,2005,Female,New York,8562.44
240,240,33852,33852,33852,All Education Categories,Educational Services,3934781316,324531,2005,Male,New York,12124.52
241,241,33853,33853,33853,Less Than High School,Educational Services,121019707,15450,2005,Male,New York,7832.99
242,242,33854,33854,33854,High School Graduate,Educational Services,450992745,47243,2005,Male,New York,9546.23
243,243,33855,33855,33855,Some College,Educational Services,888736585,76678,2005,Male,New York,11590.5
244,244,33856,33856,33856,Advanced Degree,Educational Services,2374668488,150587,2005,Male,New York,15769.41
245,245,33857,33857,33857,Unavailable,Educational Services,99363791,34573,2005,Male,New York,2874.03
246,246,33858,33858,33858,All Education Categories,Educational Services,5346016949,574677,2005,Female,New York,9302.65
247,247,33859,33859,33859,Less Than High School,Educational Services,118018306,22838,2005,Female,New York,5167.63
248,248,33860,33860,33860,High School Graduate,Educational Services,621885018,97864,2005,Female,New York,6354.58
249,249,33861,33861,33861,Some College,Educational Services,1246859416,148185,2005,Female,New York,8414.21
250,250,33862,33862,33862,Advanced Degree,Educational Services,3189568014,248971,2005,Female,New York,12811.0
251,251,33863,33863,33863,Unavailable,Educational Services,169686195,56819,2005,Female,New York,2986.43
252,252,33864,33864,33864,All Education Categories,Health Care and Social Assistance,4304060368,310381,2005,Male,New York,13867.02
253,253,33865,33865,33865,Less Than High School,Health Care and Social Assistance,211914032,27783,2005,Male,New York,7627.47
254,254,33866,33866,33866,High School Graduate,Health Care and Social Assistance,513109995,55831,2005,Male,New York,9190.41
255,255,33867,33867,33867,Some College,Health Care and Social Assistance,992747577,82918,2005,Male,New York,11972.64
256,256,33868,33868,33868,Advanced Degree,Health Care and Social Assistance,2475415322,117359,2005,Male,New York,21092.68
257,257,33869,33869,33869,Unavailable,Health Care and Social Assistance,110873443,26491,2005,Male,New York,4185.32
258,258,33870,33870,33870,All Education Categories,Health Care and Social Assistance,8035700953,955609,2005,Female,New York,8408.98
259,259,33871,33871,33871,Less Than High School,Health Care and Social Assistance,491120018,86180,2005,Female,New York,5698.77
260,260,33872,33872,33872,High School Graduate,Health Care and Social Assistance,1240907977,190025,2005,Female,New York,6530.24
261,261,33873,33873,33873,Some College,Health Care and Social Assistance,2574754836,315863,2005,Female,New York,8151.49
262,262,33874,33874,33874,Advanced Degree,Health Care and Social Assistance,3377799776,282157,2005,Female,New York,11971.35
